5928.wav,1.0,0
26584.wav,1.0,0
29771.wav,0.047777965664863586,1
23492.wav,0.4812237024307251,1
28373.wav,0.0003541836922522634,1
15633.wav,0.9999990463256836,0
15750.wav,1.0,0
31762.wav,1.0,0
19890.wav,1.0,0
24795.wav,0.26788491010665894,0
23822.wav,0.9999998807907104,0
19177.wav,1.0,0
16421.wav,0.999980092048645,0
14853.wav,0.9999998807907104,0
28999.wav,0.38642147183418274,1
4309.wav,3.636097244452685e-05,1
11267.wav,0.999859094619751,0
18740.wav,1.530072381683567e-06,1
8628.wav,1.0,0
15583.wav,1.0,0
4132.wav,0.9999538660049438,0
18180.wav,0.9996349811553955,0
4235.wav,0.9916346073150635,1
17005.wav,3.121789177384926e-06,1
7722.wav,0.9999990463256836,0
12259.wav,0.04219445586204529,1
21257.wav,0.9999988079071045,0
19169.wav,0.00013271959323901683,1
11730.wav,0.0004838497843593359,1
10150.wav,0.9997790455818176,0
58.wav,0.9999805688858032,0
21549.wav,0.040111273527145386,0
11018.wav,0.00041330192470923066,1
16239.wav,0.9999977350234985,0
5380.wav,1.0,0
7828.wav,0.18656064569950104,1
30771.wav,0.9974507689476013,0
8357.wav,0.9214803576469421,0
21319.wav,0.9999996423721313,0
16420.wav,0.9941248297691345,1
11360.wav,0.0024896529503166676,1
26804.wav,0.9033477902412415,0
25139.wav,0.003274067072197795,1
16482.wav,0.9982571005821228,1
4452.wav,0.9999996423721313,0
19706.wav,0.00035626007593236864,1
23424.wav,1.0,0
30817.wav,7.458821528416593e-06,1
4572.wav,0.2885180413722992,1
21262.wav,1.0,0
19868.wav,2.484422475390602e-05,1
25148.wav,1.0,0
4039.wav,0.9994674324989319,0
9984.wav,0.9999645948410034,0
2002.wav,0.9999693632125854,1
18649.wav,0.9996662139892578,0
17498.wav,0.9999996423721313,0
18538.wav,0.9999995231628418,1
26065.wav,0.00018473804811947048,1
21141.wav,0.7289695143699646,1
22429.wav,0.9999998807907104,0
11718.wav,0.857020378112793,1
15104.wav,0.9999980926513672,0
14314.wav,1.0,0
6981.wav,1.0,0
27526.wav,0.9999951124191284,0
12824.wav,9.134637366514653e-06,1
7888.wav,0.9999996423721313,0
21660.wav,0.9990997314453125,1
19215.wav,1.0,0
29282.wav,0.0003495198907330632,1
8257.wav,1.0,0
1526.wav,0.943411648273468,0
7047.wav,0.9999998807907104,0
28001.wav,0.9999407529830933,0
20319.wav,0.00023362875799648464,1
3614.wav,0.07708422839641571,1
16937.wav,1.0,0
19864.wav,0.08349376916885376,0
7863.wav,6.683215906377882e-05,1
10638.wav,1.0,0
12944.wav,0.9999996423721313,0
22694.wav,0.9981526732444763,0
14533.wav,6.158543186529641e-08,1
24093.wav,0.9999657869338989,0
22825.wav,0.9999994039535522,0
20984.wav,1.0,0
24746.wav,0.01132240891456604,1
18749.wav,0.9999973773956299,0
8032.wav,1.0,0
24920.wav,0.024430343881249428,1
7771.wav,0.0014532868517562747,1
2354.wav,0.9999957084655762,0
16838.wav,0.9999998807907104,0
15178.wav,1.0,0
13654.wav,1.0,0
645.wav,1.0,0
24902.wav,6.229062364582205e-06,1
18112.wav,0.9425269961357117,1
27385.wav,1.8774403542920481e-06,1
18130.wav,0.0004139459924772382,1
18091.wav,4.4735563278663903e-05,1
12898.wav,0.999188244342804,1
28360.wav,0.9999737739562988,0
9851.wav,0.0004360617895144969,1
30772.wav,0.99915611743927,0
5358.wav,0.9981160163879395,0
13769.wav,0.9999936819076538,0
25482.wav,0.9999840259552002,0
6384.wav,0.9998212456703186,0
14990.wav,0.0004152723995503038,1
1829.wav,0.9999839067459106,0
20838.wav,0.999996542930603,0
15130.wav,0.9934340715408325,0
14680.wav,1.0,0
2994.wav,1.0,0
10768.wav,0.9998132586479187,0
11379.wav,0.9949058294296265,0
3085.wav,0.0011850778246298432,1
2707.wav,0.0003580662305466831,0
29788.wav,1.0,0
3210.wav,1.0,0
3579.wav,0.0004090297734364867,1
21106.wav,5.210173640080029e-06,1
14126.wav,0.43827375769615173,1
6732.wav,0.9907732009887695,0
23836.wav,1.0,0
26685.wav,0.0066069685854017735,1
18145.wav,0.00037715438520535827,1
8537.wav,0.00039059569826349616,1
6441.wav,0.039094228297472,1
11319.wav,0.9999988079071045,0
25422.wav,0.00041092687752097845,1
8957.wav,0.9993284940719604,0
28111.wav,1.7506297353975242e-06,1
25685.wav,1.0,0
31279.wav,0.99969482421875,1
12570.wav,0.00766728213056922,1
22695.wav,0.9998370409011841,0
30788.wav,0.0003628888516686857,1
12138.wav,0.9999996423721313,0
17876.wav,0.24897632002830505,1
1133.wav,0.9581493139266968,0
408.wav,0.9997649788856506,1
10183.wav,0.9997523427009583,0
20267.wav,1.0,0
14206.wav,0.6957249641418457,0
20944.wav,0.13861460983753204,1
26247.wav,0.0002667160297278315,1
14470.wav,0.9994204044342041,0
14822.wav,0.9975177049636841,0
9461.wav,0.0005006580613553524,0
9170.wav,0.00041230631177313626,1
1867.wav,0.00026329330285079777,1
235.wav,0.9999994039535522,0
4278.wav,1.0,0
8973.wav,0.9747469425201416,0
4173.wav,0.9995796084403992,0
21912.wav,0.9846567511558533,0
29051.wav,0.9999994039535522,0
19152.wav,0.9999994039535522,1
11020.wav,1.0,0
25767.wav,1.0,0
12832.wav,1.880869149317732e-07,1
18532.wav,0.9999954700469971,0
27190.wav,0.9999643564224243,0
27637.wav,0.9999996423721313,0
18128.wav,0.9999417066574097,0
30188.wav,0.9999995231628418,0
18697.wav,0.9999998807907104,0
12897.wav,0.9994055032730103,0
5438.wav,0.01896420493721962,0
12678.wav,0.9998704195022583,0
1147.wav,1.0,0
8140.wav,0.9999998807907104,0
8478.wav,0.00041112041799351573,1
18926.wav,1.0,0
25993.wav,0.9999997615814209,0
17222.wav,0.8519965410232544,0
9094.wav,0.9999996423721313,0
25814.wav,0.9996399879455566,0
3212.wav,0.0006011829245835543,0
14735.wav,0.29448333382606506,1
20975.wav,0.9848922491073608,1
18049.wav,1.0,0
13036.wav,1.0,0
15447.wav,0.99985671043396,0
16734.wav,0.9933897256851196,0
6510.wav,0.9999970197677612,0
5781.wav,1.0,0
18859.wav,0.9999997615814209,0
7543.wav,0.7988964915275574,1
24434.wav,0.9999473094940186,0
18322.wav,0.9999994039535522,0
7211.wav,0.9999899864196777,1
4608.wav,0.9999939203262329,1
27506.wav,0.9926180243492126,0
3447.wav,0.9999784231185913,0
26114.wav,0.9999152421951294,0
1663.wav,0.9990842342376709,0
12936.wav,1.0,0
19201.wav,0.9998915195465088,0
1459.wav,0.00041172499186359346,1
39.wav,0.9999990463256836,0
22814.wav,1.0,0
11706.wav,0.6972091197967529,0
24049.wav,0.9999998807907104,0
11078.wav,1.0,0
24810.wav,0.3665156662464142,0
26391.wav,1.0,0
16398.wav,0.0012963691260665655,1
4445.wav,0.00024195767764467746,1
17917.wav,9.088116144084779e-07,1
16573.wav,0.9999696016311646,0
21634.wav,0.9226028919219971,0
4472.wav,1.0,0
29264.wav,0.9997280240058899,1
16507.wav,2.9799532057950273e-05,1
31513.wav,0.9991341233253479,1
14328.wav,0.0004482489312067628,1
9142.wav,1.0,1
28896.wav,1.0,0
27073.wav,0.00046780070988461375,1
24118.wav,0.9994997978210449,0
2843.wav,0.9999998807907104,0
9872.wav,1.0,0
9432.wav,0.5224378108978271,0
17016.wav,1.0,0
20852.wav,0.00041045862599276006,1
2976.wav,0.0004074983298778534,1
18241.wav,0.9999998807907104,0
4627.wav,0.9999992847442627,0
7009.wav,0.9998155236244202,0
11852.wav,1.0,0
29597.wav,0.00035937823122367263,1
3820.wav,0.999930739402771,0
3436.wav,0.9999990463256836,0
31086.wav,1.0,0
15006.wav,2.4975564883789048e-05,1
25119.wav,0.0007616756483912468,0
9844.wav,0.9990947246551514,1
1438.wav,0.9999998807907104,0
3583.wav,0.9982345104217529,0
10899.wav,1.0,0
23625.wav,1.0,0
27566.wav,0.9995643496513367,1
28996.wav,1.0,0
2089.wav,1.0,1
17396.wav,0.4321872591972351,0
2726.wav,1.0,0
6593.wav,0.009685544297099113,1
21290.wav,1.0,1
30668.wav,0.0007947125704959035,1
8237.wav,0.9904753565788269,0
30167.wav,0.00029510451713576913,1
23909.wav,0.0020974045619368553,1
9708.wav,0.999584972858429,0
25323.wav,0.9903968572616577,1
24503.wav,0.9999970197677612,0
24461.wav,5.1686637192460694e-08,1
20152.wav,0.40288156270980835,1
27034.wav,0.9411155581474304,0
10477.wav,0.00040817385888658464,1
6884.wav,4.8298777983291075e-05,1
16023.wav,0.0004187856684438884,1
12282.wav,1.0,0
16591.wav,0.003711052006110549,1
21459.wav,1.0,0
25957.wav,0.00039245557854883373,1
1024.wav,0.999996542930603,0
20109.wav,1.0,0
2939.wav,1.0,0
34.wav,0.005172125995159149,1
29657.wav,0.9820813536643982,1
24255.wav,1.0,0
16480.wav,0.8338462710380554,1
723.wav,0.9999948740005493,0
10707.wav,1.0,0
