27285.wav,0.9997784495353699,0
8049.wav,1.0,0
740.wav,0.9996920824050903,0
5676.wav,0.9996267557144165,0
26785.wav,0.9990267753601074,1
16029.wav,0.9996566772460938,0
31108.wav,0.9996545314788818,0
23294.wav,0.999997615814209,0
5896.wav,0.9988594055175781,0
20044.wav,0.9990597367286682,1
715.wav,0.9991247057914734,1
25160.wav,0.9994297623634338,0
18468.wav,0.9995085000991821,0
30111.wav,0.9994113445281982,0
1481.wav,0.9990179538726807,1
21744.wav,0.9992309808731079,1
7963.wav,0.9992480874061584,0
10160.wav,0.9993237257003784,0
15484.wav,0.9996920824050903,0
12638.wav,0.9990981817245483,0
29205.wav,0.9997259974479675,0
31308.wav,0.9997802376747131,0
17055.wav,0.9992095232009888,0
20419.wav,0.999906063079834,1
25535.wav,0.9990934133529663,1
31617.wav,0.9989848732948303,1
6709.wav,0.9982323050498962,0
913.wav,0.9994295239448547,0
6319.wav,0.9997069239616394,0
24863.wav,0.9990630745887756,1
11822.wav,0.9999998807907104,1
13726.wav,0.9994180202484131,0
18783.wav,0.9999998807907104,0
24448.wav,0.9995392560958862,0
31608.wav,0.9985024929046631,1
19000.wav,0.9998992681503296,0
2814.wav,0.9993755221366882,1
16422.wav,0.999466598033905,0
5490.wav,0.9972042441368103,1
31666.wav,0.9995630383491516,1
21377.wav,0.9998216032981873,1
2770.wav,0.9992545247077942,0
1502.wav,0.9999713897705078,0
1111.wav,0.9993983507156372,0
22638.wav,0.9999349117279053,0
1381.wav,0.9986937642097473,1
9012.wav,0.9994620680809021,1
3564.wav,0.9999592304229736,0
7479.wav,0.9997401833534241,0
11162.wav,0.9993306398391724,0
1131.wav,0.9999710321426392,0
7404.wav,0.9995821118354797,0
28554.wav,0.9992852807044983,0
3395.wav,0.9993942975997925,1
16320.wav,0.9993846416473389,0
29347.wav,0.9995162487030029,0
6153.wav,0.9999793767929077,0
3167.wav,0.9997145533561707,0
23194.wav,0.9998899698257446,0
13319.wav,0.9993215799331665,1
1558.wav,0.99989914894104,0
19899.wav,0.9997201561927795,1
20985.wav,0.99937504529953,1
10455.wav,0.9995211362838745,0
25379.wav,0.9999866485595703,0
29710.wav,0.9991311430931091,1
13351.wav,0.9993676543235779,0
10330.wav,0.9993304014205933,0
594.wav,0.9980863332748413,1
17372.wav,0.9989821314811707,0
20199.wav,0.9999179840087891,0
21523.wav,0.999962329864502,0
250.wav,0.9999902248382568,0
15485.wav,0.9993471503257751,0
6176.wav,0.999650239944458,0
20078.wav,0.9992756247520447,0
10533.wav,0.9992436170578003,0
25897.wav,0.9999752044677734,0
21038.wav,0.999839186668396,0
2798.wav,0.9995142221450806,0
9767.wav,0.9991069436073303,1
29456.wav,0.9990222454071045,1
29786.wav,0.8188045024871826,0
19415.wav,0.999852180480957,0
8768.wav,0.9999935626983643,0
26371.wav,0.9999960660934448,0
12391.wav,0.999910831451416,0
17221.wav,0.9989808201789856,1
14698.wav,0.9995669722557068,1
10169.wav,0.9992052912712097,1
1755.wav,0.9988872408866882,1
5123.wav,0.9988318085670471,0
23626.wav,0.9994290471076965,0
4688.wav,1.0,0
26376.wav,1.0,0
21723.wav,0.9997311234474182,0
8278.wav,0.9993559718132019,1
12640.wav,0.9993473887443542,1
18658.wav,0.9993399977684021,1
8128.wav,0.9997075200080872,0
9199.wav,0.9999996423721313,0
31467.wav,0.9994014501571655,1
7456.wav,0.9990854263305664,1
12170.wav,0.9999192953109741,0
6631.wav,0.9994301199913025,0
15840.wav,0.9990724325180054,1
13422.wav,0.9994860887527466,0
3686.wav,0.9989691972732544,0
16140.wav,0.9990817308425903,1
5613.wav,0.9999918937683105,0
28630.wav,0.9999980926513672,0
5368.wav,0.9991957545280457,0
1474.wav,0.9999390840530396,0
19289.wav,0.9989527463912964,1
29134.wav,0.9999982118606567,0
19113.wav,0.9991207718849182,1
25166.wav,0.9998830556869507,0
11740.wav,0.999259889125824,0
14341.wav,1.0,0
19102.wav,0.9994524121284485,1
5291.wav,0.9993544220924377,1
26835.wav,0.9859828352928162,0
