5928.wav,0.9999423027038574,0
26584.wav,0.9220761656761169,0
29771.wav,0.024189939722418785,1
23492.wav,0.34920448064804077,1
28373.wav,0.00529105681926012,1
15633.wav,0.7501513957977295,0
15750.wav,0.9999735355377197,0
31762.wav,0.9721691012382507,0
19890.wav,0.6753106117248535,0
24795.wav,0.5462000966072083,0
23822.wav,0.9999817609786987,0
19177.wav,0.6387593150138855,0
16421.wav,0.9449845552444458,0
14853.wav,0.9689362049102783,0
28999.wav,0.01013103872537613,1
4309.wav,0.005822754930704832,1
11267.wav,0.9669157266616821,0
18740.wav,0.004358241334557533,1
8628.wav,0.6276520490646362,0
15583.wav,0.942656934261322,0
4132.wav,0.963668167591095,0
18180.wav,0.9797502756118774,0
4235.wav,0.6205877661705017,1
17005.wav,0.004380766302347183,1
7722.wav,0.9430696368217468,0
12259.wav,0.169042706489563,1
21257.wav,0.999832272529602,0
19169.wav,0.011659576557576656,1
11730.wav,0.14811591804027557,1
10150.wav,0.9709336161613464,0
58.wav,0.6280757188796997,0
21549.wav,0.16674447059631348,0
11018.wav,0.021185196936130524,1
16239.wav,0.9896566867828369,0
5380.wav,0.9671459197998047,0
7828.wav,0.012381481006741524,1
30771.wav,0.9673106670379639,0
8357.wav,0.9632348418235779,0
21319.wav,0.9767271280288696,0
16420.wav,0.6205694675445557,1
11360.wav,0.005250850226730108,1
26804.wav,0.5674881935119629,0
25139.wav,0.05012642592191696,1
16482.wav,0.1565403938293457,1
4452.wav,0.9999996423721313,0
19706.wav,0.06849111616611481,1
23424.wav,0.9375258088111877,0
30817.wav,0.004361146129667759,1
4572.wav,0.025177618488669395,1
21262.wav,0.9999957084655762,0
19868.wav,0.01839452050626278,1
25148.wav,0.9997826218605042,0
4039.wav,0.9995743632316589,0
9984.wav,0.9252892732620239,0
2002.wav,0.6352327466011047,1
18649.wav,0.9726701378822327,0
17498.wav,0.999970555305481,0
18538.wav,0.19682280719280243,1
26065.wav,0.004357741214334965,1
21141.wav,0.02394835837185383,1
22429.wav,0.9977136850357056,0
11718.wav,0.6589524149894714,1
15104.wav,0.9613481760025024,0
14314.wav,0.46988481283187866,0
6981.wav,0.4986291527748108,0
27526.wav,0.9869275689125061,0
12824.wav,0.03516518324613571,1
7888.wav,0.9846876263618469,0
21660.wav,0.5598347187042236,1
19215.wav,0.9997848868370056,0
29282.wav,0.004399181343615055,1
8257.wav,0.9681328535079956,0
1526.wav,0.9604976177215576,0
7047.wav,0.974453330039978,0
28001.wav,0.9999864101409912,0
20319.wav,0.004689657129347324,1
3614.wav,0.02429410256445408,1
16937.wav,0.9999643564224243,0
19864.wav,0.7975218892097473,0
7863.wav,0.02129005454480648,1
10638.wav,0.9999792575836182,0
12944.wav,0.9999997615814209,0
22694.wav,0.9458618760108948,0
14533.wav,0.004353102762252092,1
24093.wav,0.977777361869812,0
22825.wav,0.9995693564414978,0
20984.wav,0.9999994039535522,0
24746.wav,0.004853063262999058,1
18749.wav,0.9708412289619446,0
8032.wav,0.9997891783714294,0
24920.wav,0.2682843804359436,1
7771.wav,0.021691372618079185,1
2354.wav,0.6237860918045044,0
16838.wav,0.999947190284729,0
15178.wav,0.9671911001205444,0
13654.wav,0.9994091987609863,0
645.wav,0.9999914169311523,0
24902.wav,0.004941393155604601,1
18112.wav,0.6967979073524475,1
27385.wav,0.004556967876851559,1
18130.wav,0.02190515026450157,1
18091.wav,0.004354881122708321,1
12898.wav,0.5925462245941162,1
28360.wav,0.655856728553772,0
9851.wav,0.059173207730054855,1
30772.wav,0.9667378664016724,0
5358.wav,0.9671859741210938,0
13769.wav,0.9673700332641602,0
25482.wav,0.9571951031684875,0
6384.wav,0.9999703168869019,0
14990.wav,0.03594580292701721,1
1829.wav,0.6581926345825195,0
20838.wav,0.989118218421936,0
15130.wav,0.7626048922538757,0
14680.wav,0.9930397272109985,0
2994.wav,0.9442485570907593,0
10768.wav,0.9999572038650513,0
11379.wav,0.9676511883735657,0
3085.wav,0.09398520737886429,1
2707.wav,0.579576313495636,0
29788.wav,0.9689421653747559,0
3210.wav,0.6259836554527283,0
3579.wav,0.13269484043121338,1
21106.wav,0.012079723179340363,1
14126.wav,0.05635249242186546,1
6732.wav,0.9513879418373108,0
23836.wav,0.9683244228363037,0
26685.wav,0.004503623116761446,1
18145.wav,0.1581995189189911,1
8537.wav,0.15882205963134766,1
6441.wav,0.005692504346370697,1
11319.wav,0.9676089882850647,0
25422.wav,0.01862303726375103,1
8957.wav,0.9663354158401489,0
28111.wav,0.021729467436671257,1
25685.wav,0.9687076210975647,0
31279.wav,0.12977106869220734,1
12570.wav,0.011342902667820454,1
22695.wav,0.9999356269836426,0
30788.wav,0.004384446889162064,1
12138.wav,0.7843452095985413,0
17876.wav,0.2451101690530777,1
1133.wav,0.9998747110366821,0
408.wav,0.16323192417621613,1
10183.wav,0.9597130417823792,0
20267.wav,0.692369818687439,0
14206.wav,0.7829077839851379,0
20944.wav,0.17800523340702057,1
26247.wav,0.004377209581434727,1
14470.wav,0.9678463339805603,0
14822.wav,0.9981533885002136,0
9461.wav,0.03677526116371155,0
9170.wav,0.08486755192279816,1
1867.wav,0.06333626806735992,1
235.wav,0.9740073084831238,0
4278.wav,0.9786962270736694,0
8973.wav,0.5386215448379517,0
4173.wav,0.8688707947731018,0
21912.wav,0.9654377102851868,0
29051.wav,0.9659842252731323,0
19152.wav,0.6236903667449951,1
11020.wav,0.9386159777641296,0
25767.wav,0.9661177396774292,0
12832.wav,0.004386999644339085,1
18532.wav,0.9999949932098389,0
27190.wav,0.9698951840400696,0
27637.wav,0.9561612010002136,0
18128.wav,0.9648842215538025,0
30188.wav,0.9999878406524658,0
18697.wav,0.9999949932098389,0
12897.wav,0.8615022897720337,0
5438.wav,0.1636953204870224,0
12678.wav,0.999805748462677,0
1147.wav,0.9999996423721313,0
8140.wav,0.9692090749740601,0
8478.wav,0.15761055052280426,1
18926.wav,0.9950057864189148,0
25993.wav,0.9999955892562866,0
17222.wav,0.962033748626709,0
9094.wav,0.9673811793327332,0
25814.wav,0.9677237868309021,0
3212.wav,0.8124205470085144,0
14735.wav,0.12342595309019089,1
20975.wav,0.6242120265960693,1
18049.wav,0.9966145157814026,0
13036.wav,0.9922228455543518,0
15447.wav,0.9653253555297852,0
16734.wav,0.9999998807907104,0
6510.wav,0.7043198943138123,0
5781.wav,0.8942144513130188,0
18859.wav,0.8339648246765137,0
7543.wav,0.21988151967525482,1
24434.wav,0.39994415640830994,0
18322.wav,0.9687564969062805,0
7211.wav,0.27858293056488037,1
4608.wav,0.6223820447921753,1
27506.wav,0.9999191761016846,0
3447.wav,0.9835360050201416,0
26114.wav,0.9669331312179565,0
1663.wav,0.9687763452529907,0
12936.wav,0.9511552453041077,0
19201.wav,0.6315224766731262,0
1459.wav,0.024122130125761032,1
39.wav,0.9747352004051208,0
22814.wav,0.6239832043647766,0
11706.wav,0.7458516359329224,0
24049.wav,0.9788798689842224,0
11078.wav,0.991915762424469,0
24810.wav,0.9288781881332397,0
26391.wav,0.9999288320541382,0
16398.wav,0.027152767404913902,1
4445.wav,0.004387285094708204,1
17917.wav,0.004408708773553371,1
16573.wav,0.6675733327865601,0
21634.wav,0.9982308745384216,0
4472.wav,0.8784563541412354,0
29264.wav,0.16472557187080383,1
16507.wav,0.004623694345355034,1
31513.wav,0.6230201125144958,1
14328.wav,0.004371319897472858,1
9142.wav,0.6232664585113525,1
28896.wav,0.9677092432975769,0
27073.wav,0.1240699291229248,1
24118.wav,0.2027481645345688,0
2843.wav,0.9657719135284424,0
9872.wav,0.6254159808158875,0
9432.wav,0.912811815738678,0
17016.wav,0.6434332728385925,0
20852.wav,0.14059332013130188,1
2976.wav,0.009168881922960281,1
18241.wav,0.999997615814209,0
4627.wav,0.9999997615814209,0
7009.wav,0.9687198400497437,0
11852.wav,0.9651100039482117,0
29597.wav,0.005930914543569088,1
3820.wav,0.9675152897834778,0
3436.wav,0.9672244191169739,0
31086.wav,0.9761743545532227,0
15006.wav,0.004372060298919678,1
25119.wav,0.7182016372680664,0
9844.wav,0.4761239290237427,1
1438.wav,0.6333374977111816,0
3583.wav,0.8036162853240967,0
10899.wav,0.9671926498413086,0
23625.wav,0.9713500142097473,0
27566.wav,0.9463455677032471,1
28996.wav,0.9674935340881348,0
2089.wav,0.6167841553688049,1
17396.wav,0.8951242566108704,0
2726.wav,0.625042200088501,0
6593.wav,0.005398825742304325,1
21290.wav,0.9683980941772461,1
30668.wav,0.0198961328715086,1
8237.wav,0.9666828513145447,0
30167.wav,0.01700313575565815,1
23909.wav,0.11703933775424957,1
9708.wav,0.9667364358901978,0
25323.wav,0.05666137486696243,1
24503.wav,0.9999998807907104,0
24461.wav,0.004359373822808266,1
20152.wav,0.03482833504676819,1
27034.wav,0.7537310123443604,0
10477.wav,0.017226194962859154,1
6884.wav,0.004801454022526741,1
16023.wav,0.006728420965373516,1
12282.wav,0.9669327735900879,0
16591.wav,0.004439687822014093,1
21459.wav,0.798238217830658,0
25957.wav,0.021387329325079918,1
1024.wav,0.9722952842712402,0
20109.wav,0.9705528020858765,0
2939.wav,0.9646565318107605,0
34.wav,0.004446318838745356,1
29657.wav,0.24018563330173492,1
24255.wav,0.626880407333374,0
16480.wav,0.09311631321907043,1
723.wav,0.9677361845970154,0
10707.wav,0.9866511821746826,0
23360.wav,0.022979605942964554,1
24260.wav,0.01928194984793663,1
13746.wav,0.006549408193677664,1
15354.wav,0.02074836753308773,1
12042.wav,0.004572086036205292,1
10251.wav,0.9997971653938293,0
27084.wav,0.009713822975754738,1
21995.wav,0.0043962146155536175,1
14958.wav,0.6157845854759216,1
16326.wav,0.9949520826339722,0
17991.wav,0.004775090608745813,1
21094.wav,0.16954727470874786,0
8321.wav,0.617287278175354,0
5989.wav,0.055846456438302994,1
16258.wav,0.06632411479949951,1
25757.wav,0.9059416055679321,0
14979.wav,0.9999626874923706,0
16772.wav,0.9620969295501709,0
9237.wav,0.14436297118663788,1
4851.wav,0.9685064554214478,0
27423.wav,0.004484546836465597,1
21372.wav,0.007148167584091425,1
14864.wav,0.04168759658932686,1
2977.wav,0.1576518565416336,1
18949.wav,0.004375874996185303,1
19453.wav,0.614284873008728,1
11540.wav,0.9969474673271179,0
11302.wav,0.6410515308380127,0
5648.wav,0.9747166037559509,0
11195.wav,0.6130974888801575,1
29518.wav,0.9993816614151001,0
19102.wav,0.7597106099128723,1
12991.wav,0.4216309189796448,1
663.wav,0.6001695990562439,1
2047.wav,0.0066860453225672245,1
472.wav,0.9621471762657166,0
22300.wav,0.9999977350234985,0
12775.wav,0.9971430897712708,0
14577.wav,0.9629355072975159,0
9004.wav,0.0797267034649849,1
1959.wav,0.005849996581673622,0
14096.wav,0.0876566544175148,1
